"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1341";800;2;100;0,55;0,36;0,36;0,196608611661941;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,41071428571429;3,42857142857143;1000;3500;50,662763787697;1710,88295451046;50,662763787697;31,2118812620633;1
"1342";800;2;100;0,55;0,36;0,36;0,18889050334692;0,006;0,07;65000;50;50;30;8,4585;6,5415;3,92857142857143;3,2202380952381;1000;3500;50,4644317061093;1469,68799280906;50,4644317061093;10,8435968955276;1
"1343";800;2;100;0,55;0,36;0,36;0,154882907634601;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,35714285714286;3,08928571428571;1000;3500;50,4395626909957;1384,49403709005;50,4395626909957;12,13583463242;1
"1344";800;2;100;0,55;0,36;0,36;0,120761324139312;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,43452380952381;3,375;1000;3500;52,1030226860671;1987,32425379127;23,8665458755533;52,1030226860671;-1
"1345";800;2;100;0,55;0,36;0,36;0,110202797059901;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,24404761904762;3,29166666666667;1000;3500;51,2593966943499;1403,25694470464;51,2593966943499;6,36554599472319;1
"1346";800;2;100;0,55;0,36;0,36;0,142984295124188;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,27380952380952;3,51190476190476;1000;3500;50,8068356757248;2274,9290170087;50,8068356757248;18,9577745058675;1
"1347";800;2;100;0,55;0,36;0,36;0,192278322228231;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,08333333333333;3,16071428571429;1000;3500;50,8408651346593;2154,25142408107;50,8408651346593;23,0706446829547;1
"1348";800;2;100;0,55;0,36;0,36;0,15768216450233;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,27380952380952;3,32738095238095;1000;3500;50,966604032842;1613,18988401386;17,7439288114339;50,966604032842;-1
"1349";800;2;100;0,55;0,36;0,36;0,13340469468385;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,21428571428571;3,10714285714286;1000;3500;50,6900557683805;1328,59090098835;14,4349165433136;50,6900557683805;-1
"1350";800;2;100;0,55;0,36;0,36;0,136132017197087;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,43452380952381;3,33333333333333;1000;3500;50,7967140168957;2089,85802885994;50,7967140168957;28,3430940529056;1
"1351";800;2;100;0,55;0,36;0,36;0,108972358703613;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,35714285714286;3,35119047619048;1000;3500;50,336287355931;1500,00507984298;50,336287355931;8,08976046791748;1
"1352";800;2;100;0,55;0,36;0,36;0,197476617153734;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,2202380952381;3,29166666666667;1000;3500;52,7963792329569;1036,60850118049;52,7963792329569;5,86626435921744;1
"1353";800;2;100;0,55;0,36;0,36;0,189273961051367;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,04166666666667;3,2202380952381;1000;3500;50,1803945298638;1489,99802153155;50,1803945298638;34,3113808751206;1
"1354";800;2;100;0,55;0,36;0,36;0,177009600354359;0,006;0,07;65000;50;50;30;8,4585;6,5415;3,91071428571429;3,49404761904762;1000;3500;50,6610175594548;2676,64207524834;34,1858898978435;50,6610175594548;-1
"1355";800;2;100;0,55;0,36;0,36;0,146713045169599;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,30952380952381;3,31547619047619;1000;3500;50,2487082090028;1373,77678445268;50,2487082090028;9,53625119294944;1
"1356";800;2;100;0,55;0,36;0,36;0,155258327303454;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,27380952380952;3,375;1000;3500;50,2669417357626;1589,77837392578;31,0810861114257;50,2669417357626;-1
"1357";800;2;100;0,55;0,36;0,36;0,199118819902651;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,32738095238095;3,23809523809524;1000;3500;51,6509389939319;1053,05848307305;8,96421255266587;51,6509389939319;-1
"1358";800;2;100;0,55;0,36;0,36;0,192156427889131;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,18452380952381;3,32142857142857;1000;3500;53,401941710193;1030,01068462086;53,401941710193;4,27215533681544;1
"1359";800;2;100;0,55;0,36;0,36;0,142079200339504;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,14880952380952;3,16666666666667;1000;3500;50,0319118630151;1386,57353591168;50,0319118630151;20,3578124132268;1
"1360";800;2;100;0,55;0,36;0,36;0,111231831437908;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,31547619047619;3,14285714285714;1000;3500;51,214358716275;1559,16863377062;51,214358716275;9,28260251732483;1
