"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"initial_time";"initial_FR_A";"initial_FR_B";"initial_FR_C";"initial_bin";"end_time";"end_FR_A";"end_FR_B";"end_FR_C";"end_bin";"end_state"
"212";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,3755268917764;6,75466407844406;6,20401211552743;0,0340505460121979;1000;7,90990195851106;6,64431764514929;9,80827842855372;0,0316059543229862;0
"213";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,2807916193493;19,6803725284686;6,53564610087203;0,0340440710169898;1000;7,55855981800371;8,18843980283735;9,21199477819202;0,0317520805257564;0
"214";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,9233625350178;7,34410072274357;7,42392790451252;0,0313176532679794;1000;14,088012577461;10,9182097475323;8,36475746786748;0,0283929331976852;0
"215";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,0793774535737;10,916948701496;5,45847435074799;0,0329762472869977;1000;5,41065167255613;18,7781440400477;8,51381954358096;0,0314195055028719;0
"216";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,36861165245742;13,8952301593016;8,28976799276514;0,0316655424167595;1000;6,26010026427369;6,58957922555126;10,0491083189657;0,0303509515788952;0
"217";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;21,1857090652445;14,7122979619753;5,62745397045557;0,0339851735801079;1000;10,5753134391923;15,7027381369825;8,17183311210314;0,0312047488613448;0
"218";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,3688495707068;20,8078596237799;4,820487479509;0,0360440724591816;1000;3,38439138432939;57,8730926720326;4,8650626149735;0,0295474100492709;-1
"219";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,6356409147826;2,32983042586255;8,23761472001402;0,0300451050956142;1000;12,8225252124333;6,25489034752846;8,91321874522805;0,0319749809969135;0
"220";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;7,3712744388339;28,9180766446561;5,03231235728084;0,035272055349106;1000;12,6118188489746;4,85069955729791;9,33759664779848;0,0309233747067109;0
"221";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,0454442530429;6,32673043135588;5,78752045141078;0,0347730952641287;1000;9,97390517941937;6,87855529615129;9,45801353220803;0,0290758729688347;0
"222";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,63454293455043;24,4085927886323;7,22216273967442;0,0323656511803468;1000;10,0264490603519;14,0996939911199;8,57731384459795;0,0319155862732491;0
"223";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,7836220321362;13,9547176501486;5,6783824480658;0,0336803661516573;1000;25,6585498603417;3,7137374797863;8,06049839362708;0,0296197565387228;0
"224";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,22586281838979;24,8996993111514;6,99343406578634;0,0325305133157668;1000;3,54282606918356;31,8854346226521;7,40772723556563;0,0310486594181998;0
"225";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;22,9553513014464;18,253652842114;4,39055664952364;0,0361571465015088;1000;2,43604993046537;57,7691840653217;4,9156007525462;0,0287350432044008;-1
"226";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,47516154340673;54,7346681078207;3,87273595102505;0,0290492306789527;1000;2,43604993046537;57,7691840653217;4,9156007525462;0,0287350432044008;-1
"227";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,9457497198802;24,0421066226346;5,2399463151896;0,0324430804772184;1000;11,9534733695364;9,29714595408387;8,92359991128586;0,0301167693163951;0
"228";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;15,0293889064298;27,7012266118509;4,42040850189111;0,0339335154060599;1000;4,96879754039282;8,07429600313834;9,70468269607973;0,0322009497668828;0
"229";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,6459652047526;34,0184773086193;4,48216423998701;0,0326293264078212;1000;7,0054889822786;5,00392070162757;10,0495407424354;0,0299764942220629;0
"230";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,7176789660377;32,6175922081342;4,8011876381132;0,032804383388335;1000;8,89738311746782;8,89738311746782;9,1274878532644;0,0325938532904868;0
"231";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;8,89976800676085;36,1923898941608;4,5240487367701;0,0337087438427721;1000;7,86755883163073;1,71033887644146;10,3903086743819;0,0292339726873485;0
"232";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,96952634088702;9,09068653159176;8,71190792610877;0,0330008079101008;1000;7,08424554891263;17,7106138722816;8,29178740384092;0,0310548241843153;0
"233";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;30,648556013158;17,7761624876317;4,13755506177634;0,0326279645791691;1000;22,5904228649839;10,5892607179612;7,89782361881274;0,0283305896407998;0
"234";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,3113360018796;6,73826897609111;6,53772525656459;0,0311652741594506;1000;9,0662172450421;8,73043142115165;9,56989598087777;0,0297808879604833;0
"235";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;31,4004593649664;10,8940369225394;5,24676042960536;0,0312097345013171;1000;8,25682203259192;8,89196218894515;9,56679860507045;0,0314891127571491;0
"236";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,9940897591661;19,550739803765;4,81362911835122;0,033758313323412;1000;57,6242822534986;1,76761602004597;4,86094405512641;0,0282866863803937;1
"237";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,4188625745798;26,8497579456335;5,09219547244774;0,0324025267476009;1000;12,6500753025872;12,6500753025872;8,37640121387529;0,0292488377459957;0
"238";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;27,7300237801268;9,71980214973517;4,89563564159455;0,0349801358877726;1000;6,85895496454139;6,51600721631432;9,94548469858502;0,0291589609545384;0
"239";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,7990260255177;10,3512406193904;5,41087577831769;0,0318802365951991;1000;16,5449758228829;3,24411290644763;8,8807590814004;0,0308250677099589;0
"240";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;36,1062475243171;3,16721469511554;5,30508461431853;0,0315734832104118;1000;16,5449758228829;3,24411290644763;8,8807590814004;0,0308250677099589;0
"241";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,3085183029514;27,5904460461346;5,34375397322111;0,0329824316170304;1000;13,0879060027181;7,34199605030527;9,29720152022352;0,0313266308540764;0
"242";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;2,70784126567573;43,0245889990699;5,00198456020656;0,0332368079107255;1000;6,79427028712425;8,08841700848124;9,62521624009268;0,0309083965055039;0
"243";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;2,36364468097953;48,2858841971532;5,36040847293572;0,0296152804028865;1000;3,80872004228736;45,0121459543051;5,71308006343104;0,0288810935901549;-1
"244";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;1,80590559311149;49,3614195450475;4,13853365088051;0,0332243281314738;1000;3,80872004228736;45,0121459543051;5,71308006343104;0,0288810935901549;-1
"245";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;47,2546143519739;6,40223807349324;4,38248439554597;0,0328010295133274;1000;57,0145699111186;1,29578567979815;4,81870299674937;0,0308693024036436;1
"246";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;7,48291403044955;24,9430467681652;6,62549679779387;0,0320730665918905;1000;8,70733035110678;22,3902780457031;7,8521461201945;0,0321568137086254;0
"247";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,0769071391183;20,9973027376032;3,53454596082987;0,0357188734844908;1000;57,9063627616123;1,39533404244849;5,05808590387577;0,0286669706200311;1
"248";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;38,4193624558956;1,50075634593342;5,89046865778869;0,0333165341166034;1000;60,9742116100663;1,04527219902971;4,8779369288053;0,0287006580944638;1
"249";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;2,53622951538199;42,4818443826483;4,6365445828077;0,0315428866018661;1000;1,38704436358133;56,175296725044;5,33145177251575;0,0288382989399996;-1
"250";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,56444197962252;30,2535152104342;5,88659199259629;0,0350372507996827;1000;9,82075494901287;10,1594016713926;9,14346150425337;0,0295292980535218;0
"251";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;9,40423610142902;33,3698700373288;5,34676326734473;0,0329638682670774;1000;9,36731151850115;16,306060791465;8,58670222529272;0,0288236384011282;0
"252";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,70205898235368;28,8104032792607;6,2272486254652;0,0333212968487345;1000;3,88891264821582;17,8241829709892;9,03362000575133;0,0308569543353087;0
"253";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,3503257081334;21,8075099250392;5,14472945414658;0,0325575915104724;1000;7,21345475633015;7,8407116916632;9,52646470537079;0,0318848606901103;0
"254";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,3234340261668;12,1027282878928;5,10583849645477;0,033050399090604;1000;22,125222415721;1,65113600117321;8,75102080621799;0,0302821814583855;0
"255";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,3361086925646;13,3071008502355;5,06577134639646;0,033065053384052;1000;15,5190909305785;6,39021391259113;8,67243316708796;0,0328627496469595;0
"256";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;32,8863145570269;4,46998450289686;5,86685466005212;0,031320019098337;1000;10,315568628805;10,6483289071536;8,90133744582369;0,0300516637671685;0
"257";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;2,90179404564004;40,9475381995872;5,76328539620174;0,0310152955669702;1000;3,57548286533367;51,1294049742714;5,45261136963384;0,0279682503780277;-1
"258";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;9,2508737043719;35,0211647379793;5,1623179153861;0,0302674113762545;1000;3,57548286533367;51,1294049742714;5,45261136963384;0,0279682503780277;-1
"259";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;22,1358122796681;22,1358122796681;5,49265491267885;0,0302676943378039;1000;12,1459389468346;10,1763272257263;8,74015201241812;0,0304628568955904;0
"260";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,5426778735986;23,8535626986571;4,23903674464087;0,0347956408225228;1000;17,9503826368344;7,18015305473378;8,48563542832174;0,0306400153761286;0
"261";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;33,2861315985322;3,76824131304138;6,24114967472479;0,0318450943108914;1000;7,13951235394382;8,11308222039071;9,41117537565322;0,0308144294866964;0
"262";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,34040422133331;11,1711883899682;8,37839129247617;0,0331209166906774;1000;5,45416048570813;28,5541343075308;7,45936654663023;0,0311688664910872;0
"263";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,9128982820575;26,3655032340634;4,10044890413485;0,0326183798718057;1000;11,5527329985467;9,62727749878892;8,78489071764489;0,031161457643424;0
"264";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,63693971219277;38,4203576153115;5,96177962996214;0,0301923269849448;1000;2,06779750910634;56,1751656640555;4,91101908412755;0,0290163808282808;-1
"265";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;2,05958250355737;52,1760900901201;4,71987657065231;0,0291321177454005;1000;2,06779750910634;56,1751656640555;4,91101908412755;0,0290163808282808;-1
"266";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;30,0951243816012;11,8556550594187;5,31984521896991;0,0328956939152988;1000;5,79085313206388;16,6912825571253;8,68627969809581;0,0293566416075573;0
"267";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,06044158719445;33,9709016178584;5,77658349582952;0,0326750232444957;1000;3,66390266524679;47,6307346482083;5,70403028566831;0,030022631617205;-1
"268";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;36,7071236924114;14,095535497886;3,67071236924114;0,0340533355452859;1000;61,9704465469595;0,662785524566412;4,55665048139408;0,0301756741188393;1
"269";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,6058442807191;10,9089763839101;6,17417760617133;0,033000346442309;1000;6,34239651766261;14,3538447504996;9,51359477649391;0,0299571304744002;0
"270";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,6535588735336;23,8805749884633;5,61664839366818;0,0318250293540735;1000;9,03085007335114;13,3905707984172;8,64158929432739;0,0321121486509617;0
"271";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;18,6231295513943;22,8283523533221;4,31786269840795;0,0332919340054519;1000;5,1120382054595;15,6556170042197;8,58662667323276;0,0312986706220476;0
"272";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;17,4671833096611;13,3224279480466;6,32815327532213;0,0337776268526175;1000;3,36811870526625;7,04243002010215;10,1043561157987;0,0326591814676866;0
"273";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,30713644284238;23,3364048385168;7,09552849819768;0,0317101115240608;1000;12,2420100393287;8,27162840495179;8,7679261092489;0,0302237948516084;0
"274";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,5525266940754;9,59117912390186;5,8232158966547;0,0364918635632376;1000;12,8638304123766;11,2558516108295;8,64288605831555;0,0310949372913957;0
"275";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,4755456057744;1,82583240054135;7,41744412719924;0,0328617237716946;1000;7,68527004644361;5,22598363158166;9,45288215712564;0,0325297612821931;0
"276";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,0353598010059;25,4782032474206;5,29561491915864;0,0337543425511007;1000;9,25721431928614;11,1725000405178;9,05770538999118;0,0313269186601659;0
"277";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;17,2462140966951;18,1701184233038;6,08237015017373;0,0324708945893993;1000;6,04553343942133;14,3183686723137;8,75011418863614;0,0314281612869859;0
"278";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,67035583751339;19,8462454312969;7,63922939220554;0,0317440395555378;1000;5,42717419754188;12,1313305592113;9,29802638255337;0,031323851752722;0
"279";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,105250973737;16,701741750542;6,18859180935263;0,0335294371308206;1000;11,7041100686451;6,19629356575327;9,33747016505875;0,0290496242777867;0
"280";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,7024521602589;27,0165986562619;4,16244107204036;0,0318322824772269;1000;8,38713128881297;7,41938537087301;9,39519995333376;0,0309998724291817;0
"281";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,00356357791946;18,3463997857047;7,71382718262583;0,0299786337605351;1000;12,3909801469203;13,6618499055788;8,06208003148982;0,0314745076963852;0
"282";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,736530111825;11,2346402175004;6,56619174874177;0,0329338539407471;1000;3,62172915872905;16,4624052669502;9,13663492315739;0,0303722324831715;0
"283";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,8008494829604;21,8929231935456;6,01284510245268;0,0324305709988202;1000;7,45889457606704;8,75609363277436;9,40469316112801;0,0308356684297414;0
"284";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;8,14811466528359;16,9480785037899;7,74070893201941;0,0306819442619244;1000;7,94261506670736;9,53113808004884;9,173720402047;0,0314757794379224;0
"285";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;46,4108540586652;1,26288038254871;4,97259150628556;0,0316736252718353;1000;52,6502962645117;1,33291889277245;5,29002185569065;0,0300093278119876;1
"286";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,7842196944441;29,7404594585764;4,23286242294095;0,0339604706311537;1000;5,50445183294269;17,8085206359911;8,70189076531381;0,0308840925780465;0
"287";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,1472158939806;18,6879795869675;7,21290440198748;0,0305008894807174;1000;5,7113689732793;9,20165001250554;9,71725971148215;0,0315160867459504;0
"288";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,0837396464921;21,5154829742315;5,8513391196812;0,0343938363310867;1000;4,66881392708432;8,00368101785884;9,96291543368887;0,0299862025316203;0
"289";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;27,0541278607985;17,5236964552899;4,68835738496792;0,03252738378882;1000;14,8605988050177;9,59747006157395;8,3977863038772;0,0323001789024764;0
"290";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,2835405428107;22,0473804614551;6,06302962690015;0,0317498036206067;1000;8,6302786291707;10,6218813897486;8,96221242260034;0,030126489673368;0
"291";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;42,2915970802215;2,9055295703969;5,32680421239431;0,0309754204248921;1000;45,7579134334944;6,4880623525104;5,6343699377064;0,0292845521015198;1
"292";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,5573702848707;16,9461318173958;4,74648599515021;0,0318656791897294;1000;12,4319564243399;9,07196820154532;9,02996834876039;0,0297620090813379;0
"293";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,9479516077671;14,386612897519;6,11431048144559;0,0347545321168838;1000;10,6680156337876;8,7283764276444;9,2132862291802;0,0309335879631474;0
"294";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;46,4876839680423;4,28609852187624;5,02792326604713;0,0303306140389635;1000;54,6844166587576;6,8355520823447;4,35766445249474;0,029258792499961;1
"295";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,48258992306572;36,8212743680399;5,52319115520598;0,0312319445683873;1000;4,27725833578521;38,4953250220669;6,53926995567162;0,0303933009873099;0
"296";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,2768809461636;17,6559134153917;5,51747294230991;0,03171741879476;1000;12,0581440845328;9,83690701632942;8,52796374399527;0,0315139707517205;0
"297";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,72347440892499;40,4009958277058;5,30263070238638;0,0297022381606019;1000;8,50185239212094;9,18200058349062;9,60709320309667;0,0294053564411076;0
"298";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;35,070964809215;10,9395670047093;5,42956450601379;0,0310798407152346;1000;10,086518191824;10,716925578813;9,06210618796689;0,0317255165671924;0
"299";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;7,84204483132515;13,0700747188752;8,25048466629;0,0306042626843087;1000;6,09206222631295;10,5809501825435;9,09801398271736;0,0311881252918508;0
"300";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,0502839640118;20,3715142620149;6,05743889987944;0,032398180690507;1000;10,9714189282182;9,35797496818607;8,75293348317404;0,0309896105712936;0
"301";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,756705436718;22,2262936163078;5,17070025101605;0,0323940649947918;1000;6,09256171690023;8,97851200385296;9,53966900409377;0,0311855683747867;0
"302";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,5525220657027;8,28277852818888;5,62045685841388;0,0338050811146372;1000;14,7514055535548;5,77228912965189;8,93903108272481;0,0311834691501074;0
"303";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,735027937784;29,7513631418586;5,98094413676539;0,0326035481256743;1000;4,37973087949332;3,3690237534564;10,6966504172241;0,0296821890606757;0
"304";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;7,20117583953631;13,4630678739157;7,82736504297425;0,0319392284156208;1000;10,3638831957288;7,44904104693008;9,18984955246265;0,0308764575937984;0
"305";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;9,12745966570382;14,1328407727027;7,83931011610852;0,0339634478106561;1000;3,74624357773107;19,0717854866309;8,72704469812351;0,0293627463664875;0
"306";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,0943238989468;35,1320256799983;4,58411299991206;0,0324490255809256;1000;8,37684580459737;6,44372754199798;9,58504471872199;0,0310379355266761;0
"307";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,3872405210938;12,6566691312006;5,28647460662951;0,0323939889515867;1000;3,41885048302943;23,2481832846001;8,07703426615704;0,0292495973416744;0
"308";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,9220369422502;20,2502355523639;6,56550605799298;0,0316045706404284;1000;7,41849994190333;13,8693694566019;8,86994558271051;0,0310035723935033;0
"309";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,45488752182617;30,4658263288308;6,71347461627586;0,0318389525867564;1000;10,413908378963;13,0173854737037;8,78673519474999;0,0307281366759889;0
"310";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,1538968436461;5,64729191308441;5,89436093428186;0,0354152048589188;1000;18,6723156012841;6,12207068894559;8,26479543007655;0,0326686851821448;0
"311";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;15,5758004533757;26,958116169304;4,49301936155067;0,0333851221037763;1000;9,89439979486909;12,8627197333298;8,69882648632241;0,0303201817411472;0
"312";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;33,6061133790427;2,97399233442856;6,13385918975891;0,0336248344833796;1000;16,3035084931344;5,65631927312826;8,85879415570823;0,0300548805311657;0
"313";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,8989220017987;5,85648987664099;6,74266926586956;0,0324426412411004;1000;13,7144746202053;14,7179727631472;8,06979756615742;0,0298954215421386;0
"314";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;21,84739600349;22,1686812388354;5,2610457287816;0,0311249908177329;1000;6,37461791215823;6,05588701655031;9,60176823018833;0,0313744294569472;0
"315";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,2581339002251;23,9235345379783;5,03097858666309;0,0355298669872813;1000;1,43428454856496;59,8813799025869;4,97517452783469;0,0278884688815906;-1
"316";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,7104693250925;9,72737203080719;6,04160997225916;0,0328968604250501;1000;17,8236513757629;8,58175806981179;8,00413973818984;0,0302968223859173;0
"317";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;22,7805341732032;17,4017969378636;5,57648492781538;0,0316059313853552;1000;10,3430662065026;9,30875958585235;9,13637514907731;0,0290049385753126;0
"318";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;27,2882117716175;14,1256625641314;5,69842069348482;0,0311489813665287;1000;8,69328922269145;7,02150283371232;9,40379843800757;0,0299081272162603;0
